barcode	cluster_id	read_id
barcode05	6	333
barcode78	25	81896
barcode56	25	91034
barcode28	0	460
barcode33	33	6773
barcode60	6	88844
barcode60	0	37682
barcode55	33	48478
barcode59	1	30488
barcode22	38	7133
barcode56	46	24448
barcode16	14	343
barcode27	1	433
barcode83	33	43375
barcode38	1	39063
barcode35	44	39151
unclassified	19	8763
barcode35	33	6544
barcode50	33	88824
barcode32	14	29159
barcode16	14	84894
unclassified	14	63531
barcode56	25	53530
barcode61	1	50785
barcode02	33	33547
barcode79	33	61180
barcode37	1	85191
barcode23	1	26703
barcode52	25	68994
barcode61	33	25928
barcode32	33	74331
barcode79	5	76848
barcode24	33	59637
barcode13	4	28691
barcode03	14	85684
barcode09	33	56123
barcode54	33	23345
barcode42	1	30143
barcode24	4	29347
barcode15	14	26990
barcode76	3	68660
barcode61	18	14897
unclassified	21	472
unclassified	1	428
barcode23	33	22252
barcode60	38	50682
barcode54	0	61131
barcode47	37	422
barcode01	14	448
barcode60	27	57116
barcode56	33	57577
barcode25	33	415548
barcode40	0	6306
barcode16	1	66133
barcode39	0	88185
barcode95	19	64969
barcode42	6	51311
barcode23	44	83257
barcode47	4	120072
barcode50	0	7743
barcode77	14	100640
barcode67	6	408
barcode55	38	91799
barcode69	33	34208
barcode26	33	22353
barcode66	25	7078
barcode56	25	117417
barcode57	33	61357
barcode42	1	31502
barcode54	38	400
unclassified	18	69300
barcode23	1	72083
barcode49	14	57140
barcode24	1	122290
barcode95	33	50820
barcode15	0	6572
barcode14	25	54755
barcode79	14	6603
barcode56	0	24636
unclassified	33	59676
barcode37	6	28543
barcode32	14	49248
barcode16	18	44147
barcode57	0	91040
barcode91	1	63649
barcode56	26	47255
barcode12	0	69308
barcode13	6	48551
barcode32	33	6871
barcode17	33	555858
barcode42	33	555913
barcode63	4	57397
barcode25	33	5105
barcode20	19	5837
barcode02	37	21318
barcode14	37	50501
barcode20	1	21308
unclassified	1	411
barcode45	6	38613
barcode70	33	34483
barcode17	37	52562
barcode06	6	81019
barcode11	33	624025
barcode03	33	165050
barcode11	1	7122
barcode53	37	25958
barcode36	33	47013
barcode09	37	27569
barcode78	38	97864
barcode06	33	430
barcode63	44	38641
barcode24	6	109413
barcode04	1	116957
barcode29	33	99278
barcode29	33	318
barcode53	14	53923
barcode62	1	66444
barcode41	33	72355
barcode32	38	25912
barcode37	1	88034
barcode63	19	431
barcode59	25	556126
barcode33	19	358
barcode60	13	54153
unclassified	37	501
barcode76	19	371
unclassified	1	27317
barcode78	33	5441
unclassified	5	95588
barcode40	33	2968
barcode60	38	78726
barcode93	38	72343
barcode77	44	34751
barcode26	37	355
barcode37	0	397
barcode66	37	6228
barcode17	33	20949
barcode23	37	46262
barcode57	38	25729
barcode36	0	333
barcode40	33	369
barcode67	38	7601
barcode21	0	31257
barcode28	14	57781
barcode23	44	54194
barcode25	33	7331
barcode64	19	127742
unclassified	45	76271
barcode95	33	36562
barcode47	33	118478
barcode40	38	50464
barcode10	46	57510
barcode06	38	6471
barcode50	37	209018
barcode17	14	282
barcode37	33	127070
barcode89	1	41886
barcode32	19	79198
barcode62	38	39462
barcode42	33	415589
barcode32	38	6528
unclassified	5	62102
barcode27	37	46027
barcode26	19	8189
barcode50	5	88562
barcode79	33	90795
unclassified	19	28432
barcode65	33	36207
barcode39	1	97927
barcode07	37	136197
barcode49	37	9586
unclassified	38	89932
barcode13	0	83719
barcode49	1	59737
barcode56	37	623945
barcode05	37	328
barcode12	37	399
barcode25	33	425
barcode37	6	399
barcode56	*	87783
barcode03	*	70494
barcode03	*	6281
barcode03	*	416
barcode03	*	19297
barcode03	*	93303
barcode03	*	6661
barcode03	*	496
barcode03	*	69127
barcode03	*	419
barcode03	*	80851
barcode03	*	43815
barcode03	*	51675
barcode03	*	28547
barcode03	*	43366
barcode03	*	26617
barcode03	*	65264
barcode03	*	5953
barcode03	*	356
barcode03	*	425
barcode91	12	83161
barcode03	37	6535
barcode08	45	5214
barcode55	0	48039
barcode23	14	51788
barcode47	46	32864
barcode95	44	45608
barcode57	14	80715
barcode07	18	5815
barcode95	33	23263
barcode59	44	55691
barcode95	14	378
barcode40	44	46886
barcode10	0	64595
barcode83	46	421
unclassified	0	7062
barcode08	33	44949
barcode10	38	21690
barcode39	25	65384
barcode49	14	386
barcode59	33	387
barcode47	44	6457
barcode64	44	66854
barcode22	44	7794
barcode47	45	59004
unclassified	46	54967
barcode79	44	64254
barcode24	0	59421
barcode32	44	5055
barcode08	14	27271
barcode36	14	85612
barcode59	44	84483
barcode22	6	360
unclassified	6	42928
barcode18	44	6410
barcode42	25	61540
barcode24	33	5466
barcode17	46	80574
barcode90	44	44945
barcode95	44	22333
barcode31	6	25836
barcode22	44	22939
barcode18	44	435
barcode05	33	70097
barcode08	44	30315
barcode26	0	47934
barcode95	44	13583
unclassified	14	10597
barcode67	33	78039
barcode31	44	403
barcode18	25	95213
barcode18	37	76264
barcode18	44	26369
barcode13	14	53533
barcode08	44	31036
barcode81	14	63070
barcode47	33	5849
barcode46	14	50172
barcode55	14	5551
unclassified	33	20962
barcode20	45	35602
barcode07	38	4168
unclassified	44	41983
barcode01	14	72127
barcode61	14	52527
barcode32	14	100993
barcode95	44	459
barcode77	14	44303
barcode15	44	9619
barcode20	33	818
barcode18	44	413
barcode55	45	402
barcode35	33	47849
barcode93	44	373
barcode06	44	44816
barcode05	44	413
barcode90	33	44765
barcode24	44	27959
barcode09	6	29623
barcode46	44	31809
barcode35	14	52569
barcode93	33	38992
barcode21	44	76345
barcode82	33	38500
barcode42	0	23078
barcode35	44	83558
barcode91	14	35220
barcode69	25	404
barcode46	44	43411
barcode69	44	7225
barcode59	44	22543
barcode91	44	75679
barcode93	44	375
barcode95	14	48129
barcode21	33	63731
barcode20	44	92279
barcode20	44	364
barcode33	45	78101
barcode82	44	88379
barcode20	44	36338
barcode26	44	402
barcode59	44	109467
barcode33	44	33981
barcode07	44	42711
barcode03	45	387
barcode46	44	501
barcode64	0	36596
barcode18	44	393
barcode22	25	43351
barcode18	46	22771
barcode91	45	429
barcode08	44	48014
barcode18	14	127056
barcode64	44	7129
barcode65	14	22527
barcode31	44	399
barcode22	33	28929
barcode31	44	36769
barcode08	33	6203
barcode69	46	20431
barcode08	46	22361
barcode52	3	23135
barcode59	44	6904
barcode93	25	97973
barcode95	45	7125
barcode18	14	40147
barcode32	44	100989
barcode47	14	40905
barcode53	4	38880
barcode33	44	60461
barcode67	33	346
barcode10	44	69140
barcode13	38	96391
barcode57	44	66126
barcode08	44	5903
barcode07	38	56115
barcode08	44	54188
barcode07	44	38537
unclassified	25	107577
barcode51	1	31672
barcode59	44	61762
barcode82	14	5789
unclassified	4	4977
barcode57	44	398
barcode07	14	36043
barcode07	44	58492
barcode03	1	5943
barcode07	14	45592
barcode15	5	47073
barcode18	25	55342
barcode06	0	19732
unclassified	33	31533
barcode70	44	436
barcode39	14	7452
barcode28	0	55369
barcode89	44	52359
barcode08	44	31385
barcode35	44	154214
barcode20	44	32311
barcode77	4	57019
barcode08	44	89147
barcode59	44	28793
barcode02	0	7299
barcode01	33	67354
barcode46	14	76834
barcode08	44	360
barcode23	44	57598
barcode10	44	386
barcode08	44	461
barcode69	0	50622
barcode09	1	50455
barcode31	44	27031
barcode36	26	63679
barcode22	6	118534
barcode79	14	36547
barcode46	44	20601
barcode59	44	68160
barcode90	44	77319
barcode47	46	33576
barcode32	14	80257
barcode22	44	6652
barcode20	33	23168
barcode07	0	360
barcode41	44	50874
barcode08	44	43014
barcode46	44	453
barcode22	45	25558
barcode46	45	7353
barcode35	33	5243
barcode55	38	73197
barcode18	44	371
barcode10	37	25067
barcode18	44	6893
barcode54	25	31279
barcode59	44	64795
barcode63	44	66790
barcode70	38	6758
barcode79	6	85335
barcode07	44	56318
barcode05	0	431
barcode11	14	52650
barcode07	33	57587
barcode32	25	50858
barcode08	14	68670
barcode93	6	53767
barcode89	6	61363
barcode15	44	24628
barcode16	45	62149
barcode35	33	35146
barcode17	44	105644
barcode35	44	406
barcode31	33	72956
barcode23	44	30446
barcode62	1	24841
unclassified	1	83254
barcode58	44	369
barcode08	14	367
barcode33	44	97107
barcode05	44	50610
barcode06	14	54040
barcode51	3	47956
barcode59	33	84193
barcode46	46	110459
barcode81	37	402
barcode37	44	5484
barcode59	44	56892
barcode79	14	36501
barcode52	25	27463
barcode61	33	54008
barcode03	25	86478
barcode18	25	53683
barcode69	33	116947
barcode69	44	50515
barcode18	44	55348
barcode55	44	76864
barcode12	5	6490
barcode32	0	482
barcode95	44	40980
barcode23	0	52583
barcode21	44	395
barcode05	0	85246
barcode24	33	67077
unclassified	46	46139
barcode50	5	370
barcode15	14	7147
barcode11	6	51929
barcode65	44	421
barcode46	44	27830
barcode55	44	46692
barcode46	44	21266
barcode22	33	22953
barcode20	21	25558
barcode38	1	437
barcode07	44	6954
unclassified	0	48543
barcode51	33	38856
barcode91	46	44304
barcode46	44	39962
barcode81	44	67075
barcode38	14	43369
barcode09	44	45408
barcode69	44	399
barcode70	33	377
barcode47	14	6575
barcode09	33	116983
barcode46	45	46388
barcode53	44	66078
barcode37	44	87614
barcode14	4	406
barcode18	33	47033
barcode20	45	354
barcode18	33	91913
barcode08	45	7338
barcode69	14	43042
barcode31	44	27482
barcode91	44	72818
barcode90	44	61016
barcode46	44	75496
barcode59	25	24628
barcode10	14	69784
barcode08	14	47954
barcode95	44	52778
barcode95	33	373
barcode93	44	477
barcode78	25	64043
barcode90	33	52869
unclassified	45	92147
barcode24	44	120116
unclassified	33	7876
barcode53	14	71565
barcode18	44	39793
barcode57	25	6765
barcode52	14	92511
barcode08	44	369
barcode95	44	118908
barcode08	44	89922
barcode77	33	7700
barcode32	44	47405
unclassified	14	83149
barcode46	44	95091
barcode08	33	43268
barcode77	37	388
barcode67	14	34286
barcode06	25	393
barcode35	33	43266
barcode69	33	30331
barcode08	33	34705
barcode07	44	54135
barcode31	33	78826
barcode12	33	43676
barcode11	44	65349
barcode79	33	92207
barcode04	45	27079
barcode08	14	20656
barcode58	44	20652
barcode16	14	65223
barcode08	33	16250
barcode12	14	7044
barcode91	44	425
barcode20	44	7024
barcode10	46	425
barcode46	44	384
barcode20	44	14441
barcode25	33	95608
barcode03	33	456
barcode47	14	49928
barcode18	44	31428
unclassified	25	55149
barcode02	33	74225
barcode21	33	50674
barcode38	25	88754
barcode63	18	5841
barcode69	18	89973
barcode10	14	407
barcode59	44	105357
barcode95	45	80388
barcode77	33	30308
barcode23	44	51194
barcode69	44	38559
barcode07	45	64895
barcode08	14	7365
barcode14	44	400
barcode53	25	88227
barcode91	44	64211
barcode79	25	67270
barcode90	4	29314
unclassified	25	36210
barcode70	14	57954
barcode46	25	24096
unclassified	4	113664
barcode17	44	79918
barcode23	46	62499
barcode63	25	48279
barcode91	4	105287
unclassified	25	47596
barcode47	44	64888
barcode31	25	17438
barcode59	44	61127
barcode67	44	7417
barcode12	14	346
barcode23	44	62242
unclassified	44	373
barcode32	1	72791
barcode81	33	3616
barcode12	6	5057
barcode93	25	9733
barcode17	44	70219
barcode07	14	8425
barcode21	14	25298
barcode47	45	46541
barcode61	44	43262
barcode47	33	55152
barcode33	44	31497
barcode33	44	397
barcode93	25	379
barcode29	33	35854
barcode69	14	67860
unclassified	44	74256
barcode20	44	92196
barcode32	44	61834
barcode21	44	7437
barcode09	33	97880
barcode07	44	275
barcode24	14	6083
barcode18	44	26095
barcode23	45	442
barcode79	44	50795
barcode57	44	51244
barcode08	21	29272
barcode95	44	6602
barcode20	44	48349
barcode28	44	36236
barcode20	45	26780
barcode67	33	5655
barcode55	44	371
barcode67	38	22280
barcode56	44	276
barcode24	33	364
barcode23	44	25741
unclassified	44	372
barcode57	1	5839
barcode54	46	368
barcode57	33	408
barcode79	44	26094
barcode20	38	55175
barcode57	14	243
barcode07	44	222
barcode79	38	441
barcode16	1	401
barcode79	14	6335
barcode09	45	30236
barcode82	44	18246
unclassified	14	51744
barcode46	25	45163
barcode46	14	28569
barcode52	44	45406
barcode78	44	22298
barcode41	46	26191
barcode90	44	361
barcode40	1	337
barcode46	44	47520
barcode20	14	117993
unclassified	45	415
barcode62	1	76443
barcode91	44	6117
barcode03	4	422
barcode95	46	386
barcode66	44	7163
barcode10	44	368
barcode14	44	434
barcode95	25	25749
barcode37	0	429
barcode59	25	5938
barcode14	25	6715
barcode69	25	3721
barcode18	25	48171
barcode22	14	44064
unclassified	44	5371
barcode36	25	71529
barcode28	44	6353
barcode91	44	352
barcode50	0	80297
barcode91	14	61414
barcode70	44	79181
barcode63	37	52788
barcode79	37	28384
unclassified	12	110722
barcode15	25	66504
barcode53	33	24615
barcode63	14	5289
barcode04	21	88238
barcode79	33	27232
barcode26	0	49780
barcode63	33	58448
barcode39	1	49756
barcode52	37	23224
barcode39	33	49772
barcode67	33	439
barcode38	33	27900
barcode17	33	406
barcode06	38	5892
barcode05	19	23459
unclassified	6	5723
barcode26	18	369
barcode02	33	418
barcode78	33	21692
barcode37	38	42986
barcode38	14	433
barcode09	38	77765
barcode09	33	60907
barcode05	6	460
barcode24	33	57546
barcode28	0	84388
barcode37	14	6800
barcode54	33	426
barcode11	33	426
barcode06	38	96495
barcode33	14	70526
barcode31	18	43678
barcode21	38	39202
barcode06	38	25600
barcode47	33	50880
barcode26	37	5756
barcode62	25	41840
barcode63	37	37679
barcode78	33	5711
barcode11	33	345
barcode70	33	24589
barcode29	33	48454
barcode35	37	20407
barcode65	38	361
barcode39	14	82660
barcode65	33	447
barcode90	33	439
barcode42	0	6846
barcode31	38	48829
barcode78	33	7277
barcode54	37	408
barcode66	33	49823
barcode07	44	68653
barcode51	46	37268
barcode16	37	6746
barcode81	14	80586
barcode51	14	5671
barcode51	1	20585
barcode36	33	9609
barcode55	33	52644
barcode37	37	104841
barcode77	33	27160
barcode55	33	66522
barcode08	33	31848
barcode08	33	73227
barcode40	14	53639
barcode11	18	44177
barcode31	37	7603
barcode20	33	56333
unclassified	38	48085
barcode24	38	17192
barcode35	38	65595
barcode06	0	47307
barcode81	38	123326
unclassified	*	333
barcode51	*	66512
barcode09	*	60941
barcode25	*	48055
barcode08	46	22607
barcode50	1	23135
barcode78	37	425
barcode54	14	100930
unclassified	1	21183
unclassified	14	43811
unclassified	*	27476
unclassified	14	60908
barcode41	4	345
barcode13	37	25971
barcode03	14	359
barcode53	*	39902
barcode90	*	221601
barcode64	*	51731
barcode77	*	78353
barcode03	*	415
barcode52	14	419
barcode61	45	66903
barcode38	14	72398
barcode64	1	399
barcode61	0	22518
barcode51	38	402
barcode39	1	7569
barcode13	14	440
barcode26	25	31674
barcode51	37	349
barcode93	*	25240
barcode93	*	95638
barcode93	*	103372
barcode93	*	71094
barcode93	*	43352
barcode93	*	5950
barcode93	*	5719
barcode93	*	66134
barcode93	*	80690
barcode93	*	89211
barcode93	*	33055
barcode93	*	64616
barcode76	*	80514
unclassified	0	43430
barcode35	12	48355
barcode36	0	26658
barcode02	*	82191
barcode32	33	28430
barcode77	33	54151
barcode49	14	60313
barcode37	*	25568
barcode25	*	101257
barcode41	*	39445
barcode89	*	58308
barcode82	*	397
barcode82	*	420
barcode82	*	67234
barcode82	*	20601
barcode82	*	79229
barcode82	*	114746
barcode82	*	65219
barcode82	*	5648
barcode82	*	59174
barcode82	*	91925
barcode82	*	6929
barcode82	*	451
barcode82	*	38498
barcode20	0	41693
barcode16	14	354
barcode27	0	9120
barcode52	1	9169
barcode27	18	65200
barcode61	25	443
barcode51	37	452
barcode64	14	44811
barcode39	4	7820
barcode13	*	80518
barcode01	1	50746
barcode25	0	27790
barcode26	14	69939
barcode01	1	36376
barcode37	*	51973
barcode05	*	34341
barcode40	*	50513
barcode36	*	7939
barcode28	14	9123
barcode03	37	36602
unclassified	33	27241
barcode13	33	5756
barcode79	44	76056
barcode79	44	76064
barcode32	*	46829
barcode11	*	331
barcode65	*	50832
barcode35	1	48395
barcode21	1	78206
unclassified	33	35807
barcode10	5	49718
barcode35	33	391
barcode13	1	6353
barcode15	14	60631
barcode26	14	359
barcode17	33	67466
barcode90	1	48374
barcode67	33	78143
barcode42	33	72883
barcode49	14	64131
barcode67	37	40052
barcode05	33	27055
barcode22	14	92046
barcode32	33	7086
barcode47	33	75042
barcode59	44	6536
barcode91	33	90730
barcode35	33	331
barcode31	38	50608
barcode05	4	470
barcode40	1	46995
barcode89	14	71086
barcode04	33	471
barcode06	14	104881
barcode89	37	53155
barcode37	0	64836
barcode24	4	76840
barcode47	5	6555
barcode10	38	6398
barcode02	33	60715
barcode10	1	60266
barcode07	33	74594
barcode20	33	22597
barcode66	38	385
barcode91	38	118545
barcode10	33	5461
barcode09	37	44184
barcode22	14	18255
barcode95	33	30228
barcode32	33	401
barcode67	33	67980
barcode82	38	39018
barcode47	33	65914
barcode41	25	131923
barcode17	33	23127
barcode54	14	38622
barcode10	38	6335
barcode66	45	31202
barcode32	37	43107
barcode53	33	27155
barcode07	33	74368
barcode65	25	424
barcode26	33	389
barcode32	33	53796
barcode77	33	404
barcode20	33	55093
barcode29	37	69808
barcode20	37	63683
unclassified	33	44404
barcode17	25	45948
unclassified	33	24926
barcode69	33	35985
barcode67	37	374
barcode51	38	25701
barcode29	1	59953
barcode67	44	19300
barcode29	45	387
unclassified	21	5223
barcode06	25	358
barcode58	1	52525
barcode54	14	428
barcode63	1	7004
barcode52	33	318
barcode32	37	397
barcode89	1	374
barcode11	0	38821
barcode11	33	6553
barcode90	0	465
barcode47	33	43474
barcode21	44	89845
barcode21	0	114442
barcode21	46	41348
barcode90	46	439
barcode51	33	7779
barcode89	19	418
barcode59	*	67878
barcode40	*	48843
barcode23	44	48155
barcode26	14	22757
unclassified	0	6359
barcode08	38	5506
barcode15	19	99421
barcode61	37	7124
barcode65	1	9133
barcode38	13	26113
barcode39	25	19730
barcode36	46	448
barcode02	33	81029
barcode09	44	22975
barcode06	44	75595
barcode23	44	45487
unclassified	*	4805
barcode60	*	36555
unclassified	33	381
barcode77	10	387
barcode07	25	35256
unclassified	18	70773
unclassified	10	51985
barcode52	*	14557
barcode33	*	47790
barcode47	33	17178
barcode93	33	58204
barcode17	25	48161
barcode10	*	25303
barcode27	4	7619
barcode12	6	19831
barcode36	14	27537
barcode50	1	6662
barcode27	25	75452
barcode14	1	28157
barcode31	0	5209
barcode08	4	342
barcode14	5	28226
barcode89	6	44791
barcode17	25	31494
barcode67	0	78944
barcode10	1	90545
barcode50	1	28334
barcode05	1	96418
barcode56	0	6443
barcode36	3	38516
barcode54	5	52015
barcode47	0	57100
barcode21	6	5829
barcode42	1	53540
barcode54	1	80758
barcode65	1	75417
barcode51	4	365
barcode91	1	83598
barcode01	1	60040
barcode06	1	353
barcode06	25	424
barcode36	25	102157
barcode38	6	19382
barcode63	1	114764
barcode51	37	20082
barcode20	*	6141
barcode20	*	20021
barcode20	*	99806
barcode20	*	25041
barcode20	*	7175
barcode20	*	7137
barcode20	*	50200
barcode20	*	370
barcode22	*	7882
barcode04	37	107679
barcode49	25	71599
barcode50	45	50218
barcode15	*	53498
barcode27	*	441
barcode26	4	69906
barcode50	33	408
barcode08	33	411
barcode37	38	70833
barcode41	38	53505
barcode13	1	131584
barcode42	1	46888
barcode35	33	28169
barcode14	33	60943
barcode82	33	46293
barcode90	0	69963
barcode02	1	104813
barcode64	14	23787
barcode52	1	7341
barcode50	33	89185
barcode27	4	8046
barcode51	14	6499
barcode64	14	25350
unclassified	*	89133
barcode78	*	6744
barcode78	*	318
barcode78	*	33039
barcode62	*	7180
barcode61	1	6251
unclassified	14	7395
barcode41	1	91026
barcode15	14	53579
barcode63	33	24324
barcode65	18	45640
barcode14	1	350
barcode15	14	83310
barcode40	33	367
barcode03	1	7029
barcode90	1	6371
barcode49	33	6567
barcode15	0	22328
barcode51	14	96476
barcode51	1	6456
barcode77	45	100392
barcode16	1	419
barcode01	14	6884
barcode52	33	25874
barcode36	6	6637
barcode53	1	6105
barcode54	1	352
barcode66	14	43166
barcode39	14	58944
barcode41	3	119970
barcode39	1	89702
barcode40	14	7303
barcode64	33	433
barcode52	14	39719
barcode27	3	47848
barcode35	0	68140
barcode01	33	22674
barcode28	14	7312
