3	fb11a34d-f46c-40c8-8b5e-0eba7ddf7209_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=456_ch=472_start_time=2020-02-12T10:14:03Z_barcode=unclassified
3	aabc4282-c3c4-4e0b-a7d5-5f9b6819647a_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=426_ch=203_start_time=2020-02-12T10:13:49Z_barcode=unclassified
3	d4d38933-7230-43f9-aadd-373cea388a45_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=82262_ch=32_start_time=2020-02-13T08:22:55Z_barcode=unclassified
3	44002767-0c2e-467c-944b-a4caa531befe_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=20549_ch=263_start_time=2020-02-12T18:14:15Z_barcode=unclassified
3	46c13e48-c184-4d12-978a-bc7da980cf3d_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=78477_ch=254_start_time=2020-02-13T03:39:18Z_barcode=unclassified
3	f6138356-ab1b-4ed3-be37-2c8ea897e2c3_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=34362_ch=323_start_time=2020-02-12T22:53:44Z_barcode=unclassified
3	c59c2e01-973a-4f7b-8d20-aa927e860f86_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=107213_ch=230_start_time=2020-02-13T08:22:44Z_barcode=unclassified
3	3be929ee-0e9d-4099-a36b-e6f36524840c_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=26974_ch=105_start_time=2020-02-12T18:14:33Z_barcode=unclassified
3	078a0469-bcf3-4c88-bd84-4b5075e4638a_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=5746_ch=468_start_time=2020-02-12T12:22:33Z_barcode=unclassified
3	156dd4c2-c7fc-4356-be49-d63858f06004_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=47838_ch=40_start_time=2020-02-12T22:53:34Z_barcode=unclassified
3	3747abe9-2e99-4d32-a4e5-67c29499f671_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=54038_ch=135_start_time=2020-02-13T03:39:11Z_barcode=unclassified
3	3cf30339-9034-48bb-961a-3c47833d4d51_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=22329_ch=390_start_time=2020-02-12T18:14:11Z_barcode=unclassified
3	d79fc14b-528f-46ce-b183-c9659c5de477_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=22426_ch=19_start_time=2020-02-12T18:14:40Z_barcode=unclassified
3	820b8f82-2211-49ad-b5c8-0b86c4232e4e_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=28379_ch=374_start_time=2020-02-12T18:14:52Z_barcode=unclassified
3	3bce913c-df77-4dd7-8c0a-cb5e8d2e340d_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=50180_ch=169_start_time=2020-02-12T22:53:04Z_barcode=unclassified
3	909a74f3-cda1-466f-b07d-1d975d78eb0f_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=57743_ch=278_start_time=2020-02-13T08:21:49Z_barcode=unclassified
3	68168b94-f998-4741-a8f9-dd4f78619334_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=53710_ch=361_start_time=2020-02-12T22:52:56Z_barcode=unclassified
3	649d6c9c-0ff3-43df-bd9a-ed7eed80ca61_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=51230_ch=19_start_time=2020-02-13T03:39:40Z_barcode=unclassified
